from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
629,630,album,albums,&lb^m,&lb^mz,insert,5
634,635,alcoholic,alcoholics,&lk^halIk,&lk^halIks,insert,9
639,1719,ale,bail,el,bel,insert,0
639,5881,ale,dale,el,del,insert,0
639,8805,ale,fail,el,fel,insert,0
639,10005,ale,gale,el,gel,insert,0
639,10799,ale,hail,el,hel,insert,0
639,10823,ale,hale,el,hel,insert,0
639,12916,ale,jail,el,Jel,insert,0
639,14149,ale,mail,el,mel,insert,0
639,14196,ale,male,el,mel,insert,0
639,15434,ale,nail,el,nel,insert,0
639,16607,ale,pail,el,pel,insert,0
639,16637,ale,pale,el,pel,insert,0
639,18921,ale,rail,el,rel,insert,0
639,20508,ale,sail,el,sel,insert,0
639,20528,ale,sale,el,sel,insert,0
639,21230,ale,shale,el,Sel,insert,0
639,23627,ale,tail,el,tel,insert,0
639,23646,ale,tale,el,tel,insert,0
639,25667,ale,veil,el,vel,insert,0
639,25976,ale,wail,el,wel,insert,0
641,644,alert,alerts,^lRt,^lRts,insert,4
650,651,algorithm,algorithms,&lgRID^m,&lgRID^mz,insert,8
652,653,alibi,alibis,&l^b#,&l^b#z,insert,5
654,659,alien,aliens,eli^n,eli^nz,insert,5
660,13676,alight,light,^l#t,l#t,delete,0
660,17731,alight,polite,^l#t,p^l#t,insert,0
661,666,aligned,aline,^l#nd,^l#n,delete,4
661,13738,aligned,lined,^l#nd,l#nd,delete,0
661,14207,aligned,maligned,^l#nd,m^l#nd,insert,0
661,25295,aligned,unlined,^l#nd,^nl#nd,insert,1
662,663,alignment,alignments,^l#nm^nt,^l#nm^nts,insert,8
664,13693,alike,like,^l#k,l#k,delete,0
664,25292,alike,unlike,^l#k,^nl#k,insert,1
666,13729,aline,line,^l#n,l#n,delete,0
666,14204,aline,malign,^l#n,m^l#n,insert,0
667,13818,alive,live,^l#v,l#v,delete,0
669,1629,all,awe,>l,>,delete,1
669,1747,all,ball,>l,b>l,insert,0
669,1939,all,bawl,>l,b>l,insert,0
669,3217,all,call,>l,k>l,insert,0
669,8835,all,fall,>l,f>l,insert,0
669,10006,all,gall,>l,g>l,insert,0
669,10834,all,hall,>l,h>l,insert,0
669,11027,all,haul,>l,h>l,insert,0
669,14208,all,mall,>l,m>l,insert,0
669,21277,all,shawl,>l,S>l,insert,0
669,23658,all,tall,>l,t>l,insert,0
669,26010,all,wall,>l,w>l,insert,0
669,26719,all,yawl,>l,y>l,insert,0
683,684,allergies,allergy,&lRJiz,&lRJi,delete,5
687,688,alley,alleys,&li,&liz,insert,3
687,5882,alley,dally,&li,d&li,insert,0
687,10010,alley,galley,&li,g&li,insert,0
687,18953,alley,rally,&li,r&li,insert,0
687,23662,alley,tally,&li,t&li,insert,0
687,25597,alley,valley,&li,v&li,insert,0
688,10011,alleys,galleys,&liz,g&liz,insert,0
688,18952,alleys,rallies,&liz,r&liz,insert,0
688,25599,alleys,valleys,&liz,v&liz,insert,0
689,690,alleyway,alleyways,&liwe,&liwez,insert,5
689,13511,alleyway,leeway,&liwe,liwe,delete,0
691,1087,alliance,appliance,^l#^ns,^pl#^ns,insert,1
692,1088,alliances,appliances,^l#^ns^z,^pl#^ns^z,insert,1
693,13652,allied,lied,&l#d,l#d,delete,0
694,1095,allies,applies,^l#z,^pl#z,insert,1
694,13654,allies,lies,^l#z,l#z,delete,0
700,701,allocation,allocations,&l^keS^n,&l^keS^nz,insert,8
700,1092,allocation,application,&l^keS^n,&pl^keS^n,insert,1
703,707,allow,allowed,^l$,^l$d,insert,3
703,709,allow,allows,^l$,^l$z,insert,3
703,728,allow,aloud,^l$,^l$d,insert,3
707,13974,allowed,loud,^l$d,l$d,delete,0
710,711,alloy,alloys,&l%,&l%z,insert,3
714,14054,allure,lure,^lUr,lUr,delete,0
714,25674,allure,velour,^lUr,v^lUr,insert,0
715,14058,alluring,luring,^lUrIN,lUrIN,delete,0
722,752,aloe,alto,&lo,&lto,insert,2
722,3223,aloe,callow,&lo,k&lo,insert,0
722,8840,aloe,fallow,&lo,f&lo,insert,0
722,13997,aloe,low,&lo,lo,delete,0
722,21233,aloe,shallow,&lo,S&lo,insert,0
722,23661,aloe,tallow,&lo,t&lo,insert,0
723,13886,aloft,loft,^l>ft,l>ft,delete,0
724,4452,alone,cologne,^lon,k^lon,insert,0
724,13839,alone,loan,^lon,lon,delete,0
724,13905,alone,lone,^lon,lon,delete,0
725,13911,along,long,^l>N,l>N,delete,0
728,13974,aloud,loud,^l$d,l$d,delete,0
732,19106,already,ready,>rEdi,rEdi,delete,0
735,739,altar,altered,>ltR,>ltRd,insert,4
735,10849,altar,halter,>ltR,h>ltR,insert,0
735,20542,altar,salter,>ltR,s>ltR,insert,0
737,739,alter,altered,>ltR,>ltRd,insert,4
737,10849,alter,halter,>ltR,h>ltR,insert,0
737,20542,alter,salter,>ltR,s>ltR,insert,0
738,745,alteration,alternation,>ltReS^n,>ltRneS^n,insert,4
746,748,alternative,alternatives,>ltRn^tIv,>ltRn^tIvz,insert,9
751,1484,altitude,attitude,&lt^tud,&t^tud,delete,1
762,10844,always,hallways,>lwez,h>lwez,insert,0
765,767,amateur,amateurs,&m^CR,&m^CRz,insert,5
774,3236,amb,cam,&m,k&m,insert,0
774,5883,amb,dam,&m,d&m,insert,0
774,10855,amb,ham,&m,h&m,insert,0
774,12921,amb,jam,&m,J&m,insert,0
774,13302,amb,lamb,&m,l&m,insert,0
774,18954,amb,ram,&m,r&m,insert,0
774,21235,amb,sham,&m,S&m,insert,0
775,776,ambassador,ambassadors,&mb&s^dR,&mb&s^dRz,insert,8
777,3238,amber,camber,&mbR,k&mbR,insert,0
783,784,ambition,ambitions,&mbIS^n,&mbIS^nz,insert,7
793,14614,amen,men,emEn,mEn,delete,0
794,796,amenable,amendable,^mEn^b^l,^mEnd^b^l,insert,4
798,799,amendment,amendments,^mEndm^nt,^mEndm^nts,insert,9
801,803,american,americans,^mEr^k^n,^mEr^k^nz,insert,8
806,14749,amid,mid,^mId,mId,delete,0
809,14959,amiss,miss,^mIs,mIs,delete,0
811,17668,ammonia,pneumonia,^mony^,n^mony^,insert,0
814,15288,amok,muck,^m^k,m^k,delete,0
818,821,amount,amounts,^m$nt,^m$nts,insert,5
818,15251,amount,mount,^m$nt,m$nt,delete,0
820,15262,amounting,mounting,^m$ntIN,m$ntIN,delete,0
821,15263,amounts,mounts,^m$nts,m$nts,delete,0
822,5892,ampere,damper,&mpR,d&mpR,insert,0
822,10864,ampere,hamper,&mpR,h&mpR,insert,0
822,16661,ampere,pamper,&mpR,p&mpR,insert,0
826,1085,ample,apple,&mp^l,&p^l,delete,1
826,20556,ample,sample,&mp^l,s&mp^l,insert,0
829,830,amplifier,amplifiers,&mpl^f#R,&mpl^f#Rz,insert,8
832,833,amuse,amused,^myuz,^myuzd,insert,5
833,15363,amused,mused,^myuzd,myuzd,delete,0
836,875,an,and,&n,&nd,insert,2
836,952,an,ant,&n,&nt,insert,2
836,1771,an,ban,&n,b&n,insert,0
836,3262,an,can,&n,k&n,insert,0
836,8857,an,fan,&n,f&n,insert,0
836,14223,an,man,&n,m&n,insert,0
836,16664,an,pan,&n,p&n,insert,0
836,18967,an,ran,&n,r&n,insert,0
836,23671,an,tan,&n,t&n,insert,0
836,23964,an,than,&n,D&n,insert,0
836,25611,an,van,&n,v&n,insert,0
841,888,anal,angel,en^l,enJ^l,insert,2
841,15881,anal,,en^l,n^l,delete,0
843,845,analogies,analogy,^n&l^Jiz,^n&l^Ji,delete,7
848,16673,analyst,panellist,&n^lIst,p&n^lIst,insert,0
853,854,analyze,analyzed,&n^l#z,&n^l#zd,insert,6
865,866,ancestor,ancestors,&nsEstR,&nsEstRz,insert,7
869,872,anchor,anchors,&NkR,&NkRz,insert,4
869,1802,anchor,banker,&NkR,b&NkR,insert,0
869,23685,anchor,tanker,&NkR,t&NkR,insert,0
872,1803,anchors,bankers,&NkRz,b&NkRz,insert,0
872,23686,anchors,tankers,&NkRz,t&NkRz,insert,0
875,877,and,ands,&nd,&ndz,insert,3
875,1775,and,band,&nd,b&nd,insert,0
875,1810,and,banned,&nd,b&nd,insert,0
875,3293,and,canned,&nd,k&nd,insert,0
875,8866,and,fanned,&nd,f&nd,insert,0
875,10867,and,hand,&nd,h&nd,insert,0
875,13317,and,land,&nd,l&nd,insert,0
875,14267,and,manned,&nd,m&nd,insert,0
875,20569,and,sand,&nd,s&nd,insert,0
877,1785,ands,bands,&ndz,b&ndz,insert,0
877,13333,ands,lands,&ndz,l&ndz,insert,0
877,20581,ands,sands,&ndz,s&ndz,insert,0
884,886,anesthetic,anesthetics,&n^sTEtIk,&n^sTEtIks,insert,9
887,15621,anew,new,^nyu,nyu,delete,0
888,889,angel,angels,enJ^l,enJ^lz,insert,5
890,891,anger,angered,&NgR,&NgRd,insert,4
890,893,anger,angler,&NgR,&NglR,insert,3
893,894,angler,anglers,&NglR,&NglRz,insert,5
895,1793,angles,bangles,&Ng^lz,b&Ng^lz,insert,0
907,908,anguish,anguished,&NgwIS,&NgwISt,insert,6
907,13343,anguish,languish,&NgwIS,l&NgwIS,insert,0
908,13344,anguished,languished,&NgwISt,l&NgwISt,insert,0
912,913,animal,animals,&n^m^l,&n^m^lz,insert,6
917,918,ankle,ankles,&Nk^l,&Nk^lz,insert,5
923,924,announce,announced,^n$ns,^n$nst,insert,5
923,927,announce,announcer,^n$ns,^n$nsR,insert,5
925,926,announcement,announcements,^n$nsm^nt,^n$nsm^nts,insert,9
927,928,announcer,announcers,^n$nsR,^n$nsRz,insert,6
931,933,annoy,annoyed,^n%,^n%d,insert,3
935,936,annual,annually,&nyu^l,&nyu^li,insert,6
935,14286,annual,manual,&nyu^l,m&nyu^l,insert,0
936,14287,annually,manually,&nyu^li,m&nyu^li,insert,0
938,964,annum,anthem,&n^m,&nT^m,insert,2
938,15884,annum,numb,&n^m,n^m,delete,0
942,23571,anonymous,synonymous,^nan^m^s,s^nan^m^s,insert,0
946,15857,anova,nova,^nov^,nov^,delete,0
947,949,answer,answered,&nsR,&nsRd,insert,4
947,951,answer,answers,&nsR,&nsRz,insert,4
947,3273,answer,cancer,&nsR,k&nsR,insert,0
947,5895,answer,dancer,&nsR,d&nsR,insert,0
947,13315,answer,lancer,&nsR,l&nsR,insert,0
951,3275,answers,cancers,&nsRz,k&nsRz,insert,0
951,5896,answers,dancers,&nsRz,d&nsRz,insert,0
952,956,ant,ante,&nt,&nti,insert,3
952,1004,ant,ants,&nt,&nts,insert,3
952,1431,ant,at,&nt,&t,delete,1
952,1530,ant,aunts,&nt,&nts,insert,3
952,3700,ant,chant,&nt,C&nt,insert,0
952,16685,ant,pant,&nt,p&nt,insert,0
952,18992,ant,rant,&nt,r&nt,insert,0
956,992,ante,antique,&nti,&ntik,insert,4
956,21245,ante,shanty,&nti,S&nti,insert,0
959,3308,antelope,cantaloupe,&nt^lop,k&nt^lop,insert,0
961,962,anterior,anteriors,&ntIriR,&ntIriRz,insert,7
964,965,anthem,anthems,&nT^m,&nT^mz,insert,5
970,971,anthropologist,anthropologists,&nTr^pal^J^st,&nTr^pal^J^sts,insert,13
975,976,antibiotic,antibiotics,&nt#b#atIk,&nt#b#atIks,insert,10
978,984,antic,antics,&ntIk,&ntIks,insert,5
978,1482,antic,attic,&ntIk,&tIk,delete,1
978,14280,antic,mantic,&ntIk,m&ntIk,insert,0
992,993,antique,antiques,&ntik,&ntiks,insert,5
994,995,antiquities,antiquity,&ntIkw^tiz,&ntIkw^ti,delete,9
1004,3702,ants,chants,&nts,C&nts,insert,0
1004,16693,ants,pants,&nts,p&nts,insert,0
1006,1007,anxieties,anxiety,&Nz#^tiz,&Nz#^ti,delete,7
1010,8186,any,envy,Eni,Envi,insert,2
1010,12948,any,jenny,Eni,JEni,insert,0
1010,13208,any,knee,Eni,ni,delete,0
1010,14297,any,many,Eni,mEni,insert,0
1010,17063,any,penny,Eni,pEni,insert,0
1018,1019,anyway,anyways,Eniwe,Eniwez,insert,5
1023,16797,apart,part,^part,part,delete,0
1025,1026,apartment,apartments,^partm^nt,^partm^nts,insert,9
1027,16891,apathetic,pathetic,&p^TEtIk,p^TEtIk,delete,0
1029,1032,ape,apes,ep,eps,insert,2
1029,3321,ape,cape,ep,kep,insert,0
1029,18995,ape,rape,ep,rep,insert,0
1029,21247,ape,shape,ep,Sep,insert,0
1029,23691,ape,tape,ep,tep,insert,0
1032,3325,apes,capes,eps,keps,insert,0
1032,18997,apes,rapes,eps,reps,insert,0
1032,21250,apes,shapes,eps,Seps,insert,0
1032,23694,apes,tapes,eps,teps,insert,0
1033,16987,apex,pecs,epEks,pEks,delete,0
1034,16959,apiece,peace,^pis,pis,delete,0
1034,17373,apiece,piece,^pis,pis,delete,0
1034,25492,apiece,ups,^pis,^ps,delete,2
1037,1038,apologetic,apologetics,^pal^JEtIk,^pal^JEtIks,insert,10
1039,1043,apologies,apology,^pal^Jiz,^pal^Ji,delete,7
1040,1041,apologize,apologized,^pal^J#z,^pal^J#zd,insert,8
1055,17126,apparel,peril,^pEr^l,pEr^l,delete,0
1057,16757,apparent,parent,^pEr^nt,pEr^nt,delete,0
1059,1060,appeal,appealed,^pil,^pild,insert,4
1059,1062,appeal,appeals,^pil,^pilz,insert,4
1059,17016,appeal,peel,^pil,pil,delete,0
1060,17017,appealed,peeled,^pild,pild,delete,0
1061,17018,appealing,peeling,^pilIN,pilIN,delete,0
1062,17019,appeals,peels,^pilz,pilz,delete,0
1065,17023,appeared,peered,^pIrd,pIrd,delete,0
1067,17026,appears,peers,^pIrz,pIrz,delete,0
1067,17383,appears,piers,^pIrz,pIrz,delete,0
1068,16978,appeased,peased,^pizd,pizd,delete,0
1079,1080,appetizer,appetizers,&p^t#zR,&p^t#zRz,insert,7
1085,1086,apple,apples,&p^l,&p^lz,insert,4
1085,3705,apple,chapel,&p^l,C&p^l,insert,0
1086,3706,apples,chapels,&p^lz,C&p^lz,insert,0
1090,1091,applicant,applicants,&plIk^nt,&plIk^nts,insert,8
1094,1096,applied,apply,^pl#d,^pl#,delete,4
1094,17625,applied,plied,^pl#d,pl#d,delete,0
1094,23323,applied,supplied,^pl#d,s^pl#d,insert,0
1095,1096,applies,apply,^pl#z,^pl#,delete,4
1095,23326,applies,supplies,^pl#z,s^pl#z,insert,0
1096,17665,apply,ply,^pl#,pl#,delete,0
1096,23327,apply,supply,^pl#,s^pl#,insert,0
1097,1102,appoint,appoints,^p%nt,^p%nts,insert,5
1097,17691,appoint,point,^p%nt,p%nt,delete,0
1098,17692,appointed,pointed,^p%nt^d,p%nt^d,delete,0
1100,1101,appointment,appointments,^p%ntm^nt,^p%ntm^nts,insert,9
1102,17697,appoints,points,^p%nts,p%nts,delete,0
1103,1104,apportion,apportioned,^p>rS^n,^p>rS^nd,insert,7
1103,17829,apportion,portion,^p>rS^n,p>rS^n,delete,0
1106,1107,appraisal,appraisals,^prez^l,^prez^lz,insert,7
1109,17969,appraising,praising,^prezIN,prezIN,delete,0
1113,1115,appreciate,appreciates,^priSiet,^priSiets,insert,8
1116,1117,appreciation,appreciations,^priSieS^n,^priSieS^nz,insert,10
1124,18275,apprise,prize,^pr#z,pr#z,delete,0
1124,23376,apprise,surprise,^pr#z,s^pr#z,insert,0
1125,1127,approach,approached,^proC,^proCt,insert,5
1135,1136,approve,approved,^pruv,^pruvd,insert,5
1135,18535,approve,prove,^pruv,pruv,delete,0
1136,18536,approved,proved,^pruvd,pruvd,delete,0
1137,18551,approving,proving,^pruvIN,pruvIN,delete,0
1144,1431,apt,at,&pt,&t,delete,1
1144,3711,apt,chapped,&pt,C&pt,insert,0
1144,14301,apt,mapped,&pt,m&pt,insert,0
1144,15455,apt,napped,&pt,n&pt,insert,0
1144,19008,apt,rapt,&pt,r&pt,insert,0
1144,23699,apt,tapped,&pt,t&pt,insert,0
1144,26659,apt,wrapped,&pt,r&pt,insert,0
1145,1484,aptitude,attitude,&pt^tud,&t^tud,delete,1
1151,1154,arab,arabs,Er^b,Er^bz,insert,4
1151,3825,arab,cherub,Er^b,CEr^b,insert,0
1151,8239,arab,era,Er^b,Er^,delete,3
1151,20379,arab,rub,Er^b,r^b,delete,0
1154,20392,arabs,rubs,Er^bz,r^bz,delete,0
1160,1188,arc,arcs,ark,arks,insert,3
1160,1192,arc,are,ark,ar,delete,2
1160,1844,arc,bark,ark,bark,insert,0
1160,5917,arc,dark,ark,dark,insert,0
1160,13364,arc,lark,ark,lark,insert,0
1160,14336,arc,mark,ark,mark,insert,0
1160,16772,arc,park,ark,park,insert,0
1160,21261,arc,shark,ark,Sark,insert,0
1163,1173,arch,arched,arC,arCt,insert,3
1163,1176,arch,archie,arC,arCi,insert,3
1163,1192,arch,are,arC,ar,delete,2
1163,14314,arch,march,arC,marC,insert,0
1163,16751,arch,parch,arC,parC,insert,0
1165,1166,archaeologist,archaeologists,arkial^JIst,arkial^JIsts,insert,11
1173,1273,arched,art,arCt,art,delete,2
1173,14315,arched,marched,arCt,marCt,insert,0
1173,16752,arched,parched,arCt,parCt,insert,0
1177,14318,arching,marching,arCIN,marCIN,insert,0
1179,1180,architect,architects,ark^tEkt,ark^tEkts,insert,8
1182,1183,architecture,architectures,ark^tEkCR,ark^tEkCRz,insert,9
1188,1217,arcs,ark,arks,ark,delete,3
1188,13365,arcs,larks,arks,larks,insert,0
1188,14350,arcs,marks,arks,marks,insert,0
1188,16776,arcs,parks,arks,parks,insert,0
1188,21263,arcs,sharks,arks,Sarks,insert,0
1192,1217,are,ark,ar,ark,insert,2
1192,1218,are,arm,ar,arm,insert,2
1192,1273,are,art,ar,art,insert,2
1192,1823,are,bar,ar,bar,insert,0
1192,3357,are,car,ar,kar,insert,0
1192,5862,are,czar,ar,zar,insert,0
1192,8873,are,far,ar,far,insert,0
1192,12928,are,jar,ar,Jar,insert,0
1192,14304,are,mar,ar,mar,insert,0
1192,16707,are,par,ar,par,insert,0
1192,23703,are,tar,ar,tar,insert,0
1193,1194,area,areas,Eri^,Eri^z,insert,4
1193,8239,area,era,Eri^,Er^,delete,2
1195,1196,arena,arenas,Rin^,Rin^z,insert,4
1195,8879,arena,farina,Rin^,fRin^,insert,0
1195,14327,arena,marina,Rin^,mRin^,insert,0
1196,14329,arenas,marinas,Rin^z,mRin^z,insert,0
1201,1202,argue,argued,argyu,argyud,insert,5
1201,1203,argue,argues,argyu,argyuz,insert,5
1205,1207,argument,arguments,argy^m^nt,argy^m^nts,insert,9
1209,1263,arise,arrives,R#z,R#vz,insert,2
1209,1647,arise,ayes,R#z,#z,delete,0
1209,8754,arise,eyes,R#z,#z,delete,0
1217,1844,ark,bark,ark,bark,insert,0
1217,5917,ark,dark,ark,dark,insert,0
1217,13364,ark,lark,ark,lark,insert,0
1217,14336,ark,mark,ark,mark,insert,0
1217,16772,ark,park,ark,park,insert,0
1217,21261,ark,shark,ark,Sark,insert,0
1218,1225,arm,armed,arm,armd,insert,3
1218,1231,arm,armor,arm,armR,insert,3
1218,1234,arm,arms,arm,armz,insert,3
1218,1235,arm,army,arm,armi,insert,3
1218,3739,arm,charm,arm,Carm,insert,0
1218,8880,arm,farm,arm,farm,insert,0
1218,10971,arm,harm,arm,harm,insert,0
1225,1232,armed,armored,armd,armRd,insert,3
1225,8881,armed,farmed,armd,farmd,insert,0
1225,10972,armed,harmed,armd,harmd,insert,0
1229,1234,armies,arms,armiz,armz,delete,3
1229,1235,armies,army,armiz,armi,delete,4
1231,1232,armor,armored,armR,armRd,insert,4
1231,8882,armor,farmer,armR,farmR,insert,0
1234,3741,arms,charms,armz,Carmz,insert,0
1234,8889,arms,farms,armz,farmz,insert,0
1236,1237,aroma,aromas,Rom^,Rom^z,insert,4
1239,3089,arose,burrows,Roz,bRoz,insert,0
1239,9962,arose,furrows,Roz,fRoz,insert,0
1239,16539,arose,owes,Roz,oz,delete,0
1240,7607,around,earn,R$n,Rn,delete,1
1242,1243,arouse,aroused,R$z,R$zd,insert,3
1246,1248,arraign,arrange,Ren,RenJ,insert,3
1246,1254,arraign,array,Ren,Re,delete,2
1246,7607,arraign,earn,Ren,Rn,delete,1
1246,23918,arraign,terrain,Ren,tRen,insert,0
1246,25511,arraign,urbane,Ren,Rben,insert,1
1247,1250,arraignment,arrangement,Renm^nt,RenJm^nt,insert,3
1248,1249,arrange,arranged,RenJ,RenJd,insert,4
1250,1251,arrangement,arrangements,RenJm^nt,RenJm^nts,insert,8
1254,1255,array,arrays,Re,Rez,insert,2
1259,1260,arrival,arrivals,R#v^l,R#v^lz,insert,5
1261,1262,arrive,arrived,R#v,R#vd,insert,3
1261,1263,arrive,arrives,R#v,R#vz,insert,3
1261,6404,arrive,derive,R#v,dR#v,insert,0
1262,6405,arrived,derived,R#vd,dR#vd,insert,0
1263,6406,arrives,derives,R#vz,dR#vz,insert,0
1267,1869,arrow,barrow,Ero,bEro,insert,0
1267,8246,arrow,ere,Ero,Er,delete,2
1267,8258,arrow,err,Ero,Er,delete,2
1267,11160,arrow,heir,Ero,Er,delete,2
1267,14362,arrow,marrow,Ero,mEro,insert,0
1267,15464,arrow,narrow,Ero,nEro,insert,0
1267,20370,arrow,row,Ero,ro,delete,0
1268,10991,arrowed,harrowed,&rod,h&rod,insert,0
1268,20218,arrowed,road,&rod,rod,delete,0
1268,20264,arrowed,rode,&rod,rod,delete,0
1268,20371,arrowed,rowed,&rod,rod,delete,0
1273,1298,art,arts,art,arts,insert,3
1273,3431,art,cart,art,kart,insert,0
1273,3432,art,carte,art,kart,insert,0
1273,3743,art,chart,art,Cart,insert,0
1273,11111,art,heart,art,hart,insert,0
1273,16797,art,part,art,part,insert,0
1273,23717,art,tart,art,tart,insert,0
1280,1281,article,articles,art^k^l,art^k^lz,insert,7
1280,16814,article,particle,art^k^l,part^k^l,insert,0
1281,16815,articles,particles,art^k^lz,part^k^lz,insert,0
1285,1286,artifact,artifacts,art^f&kt,art^f&kts,insert,8
1287,1288,artificial,artificially,art^fIS^l,art^fIS^li,insert,9
1297,11121,artless,heartless,artl^s,hartl^s,insert,0
1298,3448,arts,carts,arts,karts,insert,0
1298,3747,arts,charts,arts,Carts,insert,0
1298,11123,arts,hearts,arts,harts,insert,0
1298,14376,arts,marts,arts,marts,insert,0
1298,16836,arts,parts,arts,parts,insert,0
1298,23720,arts,tarts,arts,tarts,insert,0
1299,1300,artwork,artworks,artwRk,artwRks,insert,6
1301,11000,as,has,&z,h&z,insert,0
1309,1883,ash,bash,&S,b&S,insert,0
1309,3465,ash,cash,&S,k&S,insert,0
1309,5929,ash,dash,&S,d&S,insert,0
1309,10346,ash,gnash,&S,n&S,insert,0
1309,11001,ash,hash,&S,h&S,insert,0
1309,13370,ash,lash,&S,l&S,insert,0
1309,19019,ash,rash,&S,r&S,insert,0
1310,21240,ashamed,shamed,^Semd,Semd,delete,0
1312,8901,ashen,fashion,&S^n,f&S^n,insert,0
1312,16849,ashen,passion,&S^n,p&S^n,insert,0
1312,21477,ashen,shun,&S^n,S^n,delete,0
1314,21389,ashore,shore,^S>r,S>r,delete,0
1316,1317,asian,asians,eZ^n,eZ^nz,insert,4
1319,1376,aside,assigned,^s#d,^s#nd,insert,3
1319,21509,aside,side,^s#d,s#d,delete,0
1319,21540,aside,sighed,^s#d,s#d,delete,0
1319,25498,aside,upside,^s#d,^ps#d,insert,1
1321,1322,ask,asked,&sk,&skt,insert,3
1321,1892,ask,bask,&sk,b&sk,insert,0
1321,1897,ask,basque,&sk,b&sk,insert,0
1321,3471,ask,cask,&sk,k&sk,insert,0
1321,14390,ask,mask,&sk,m&sk,insert,0
1321,23721,ask,task,&sk,t&sk,insert,0
1322,14391,asked,masked,&skt,m&skt,insert,0
1323,14392,asking,masking,&skIN,m&skIN,insert,0
1324,21757,aslant,slant,^sl&nt,sl&nt,delete,0
1325,21784,asleep,sleep,^slip,slip,delete,0
1326,22026,asocial,social,esoS^l,soS^l,delete,0
1327,10081,asp,gasp,&sp,g&sp,insert,0
1330,22462,aspen,spun,&sp^n,sp^n,delete,0
1333,1334,aspiration,aspirations,&spReS^n,&spReS^nz,insert,8
1335,1336,aspire,aspired,^sp#r,^sp#rd,insert,5
1339,20508,assail,sail,^sel,sel,delete,0
1339,20528,assail,sale,^sel,sel,delete,0
1341,20513,assailing,sailing,^selIN,selIN,delete,0
1342,1346,assassin,assassins,^s&s^n,^s&s^nz,insert,6
1347,1350,assault,assaults,^s>lt,^s>lts,insert,5
1347,20539,assault,salt,^s>lt,s>lt,delete,0
1348,25387,assaulted,unsalted,^s>ltId,^ns>ltId,insert,1
1350,20544,assaults,salts,^s>lts,s>lts,delete,0
1353,1354,assemble,assembled,^sEmb^l,^sEmb^ld,insert,7
1358,20727,assented,scented,^sEntId,sEntId,delete,0
1359,1365,assert,asserts,^sRt,^sRts,insert,4
1362,1363,assertion,assertions,^sRS^n,^sRS^nz,insert,6
1366,1367,assess,assessed,^sEs,^sEst,insert,4
1367,15979,assessed,obsessed,^sEst,^bsEst,insert,1
1368,15980,assesses,obsesses,^sEsIz,^bsEsIz,insert,1
1370,1371,assessment,assessments,^sEsm^nt,^sEsm^nts,insert,8
1372,1373,asset,assets,&sEt,&sEts,insert,4
1372,21164,asset,set,&sEt,sEt,delete,0
1373,21167,assets,sets,&sEts,sEts,delete,0
1375,1376,assign,assigned,^s#n,^s#nd,insert,4
1375,21547,assign,sign,^s#n,s#n,delete,0
1376,21555,assigned,signed,^s#nd,s#nd,delete,0
1376,25403,assigned,unsigned,^s#nd,^ns#nd,insert,1
1377,21562,assigning,signing,^s#nIN,s#nIN,delete,0
1378,1379,assignment,assignments,^s#nm^nt,^s#nm^nts,insert,8
1381,1386,assist,assists,^sIst,^sIsts,insert,5
1381,5861,assist,cyst,^sIst,sIst,delete,0
1382,1383,assistant,assistants,^sIst^nt,^sIst^nts,insert,8
1387,1389,associate,associates,^sosi^t,^sosi^ts,insert,7
1390,1391,association,associations,^sosieS^n,^sosieS^nz,insert,9
1392,22163,assort,sort,^s>rt,s>rt,delete,0
1393,22164,assorted,sorted,^s>rtId,s>rtId,delete,0
1395,1396,assuage,assuaged,^sweJ,^sweJd,insert,5
1397,1398,assume,assumed,^sum,^sumd,insert,4
1397,1399,assume,assumes,^sum,^sumz,insert,4
1401,1402,assumption,assumptions,^s^mpS^n,^s^mpS^nz,insert,8
1404,1405,assure,assured,^SUr,^SUrd,insert,4
1404,1406,assure,assures,^SUr,^SUrz,insert,4
1404,23351,assure,sure,^SUr,SUr,delete,0
1404,25424,assure,unsure,^SUr,^nSUr,insert,1
1408,3484,aster,castor,&stR,k&stR,insert,0
1408,8910,aster,faster,&stR,f&stR,insert,0
1408,14406,aster,master,&stR,m&stR,insert,0
1408,16869,aster,pastor,&stR,p&stR,insert,0
1408,22758,aster,stir,&stR,stR,delete,0
1409,1410,asteroid,asteroids,&stR%d,&stR%dz,insert,6
1409,22708,asteroid,steroid,&stR%d,stR%d,delete,0
1413,22732,astigmatism,stigmatism,^stIgm^tIz^m,stIgm^tIz^m,delete,0
1419,22927,astride,stride,^str#d,str#d,delete,0
1423,1424,astronomer,astronomers,^stran^mR,^stran^mRz,insert,9
1430,23543,asymmetric,symmetric,es^mEtrIk,s^mEtrIk,delete,0
1431,1905,at,bat,&t,b&t,insert,0
1431,3492,at,cat,&t,k&t,insert,0
1431,3757,at,chat,&t,C&t,insert,0
1431,11009,at,hat,&t,h&t,insert,0
1431,14420,at,mat,&t,m&t,insert,0
1431,16878,at,pat,&t,p&t,insert,0
1431,19024,at,rat,&t,r&t,insert,0
1431,20607,at,sat,&t,s&t,insert,0
1431,23973,at,that,&t,D&t,insert,0
1434,1435,athlete,athletes,&Tlit,&Tlits,insert,5
1436,1438,athletic,athletics,&TlEtIk,&TlEtIks,insert,7
